customer_id,Crisis,Pre-Crisis,Recovery,city,acquisition_channel,segment
CUST001067,0,1,0,Chennai,Referral,Lost
CUST001069,0,0,1,Delhi,Social,New
CUST001080,1,0,0,Hyderabad,Social,Other
CUST001083,0,1,1,,,Recovered
CUST001084,0,0,1,Hyderabad,Organic,New
CUST001085,0,0,2,Bengaluru,Organic,New
CUST001086,0,1,0,Bengaluru,Paid,Lost
CUST001089,1,1,0,Delhi,Social,Lost
CUST001090,0,1,0,,,Lost
CUST001092,1,0,0,Hyderabad,Social,Other
CUST001094,0,1,1,Pune,Paid,Recovered
CUST001099,0,2,0,Bengaluru,Paid,Lost
CUST001100,0,1,1,Bengaluru,Paid,Recovered
CUST001102,0,1,1,Delhi,Social,Recovered
CUST001104,1,0,0,Bengaluru,Organic,Other
CUST001106,1,0,0,Pune,Paid,Other
CUST001107,0,2,0,Bengaluru,Referral,Lost
CUST001108,0,0,1,Bengaluru,Organic,New
CUST001109,0,1,0,Delhi,Organic,Lost
CUST001110,0,2,0,Chennai,Organic,Lost
CUST001113,0,1,0,Chennai,Referral,Lost
CUST001114,0,2,0,Bengaluru,Referral,Lost
CUST001115,0,3,0,Ahmedabad,Social,Lost
CUST001118,0,1,0,Bengaluru,Organic,Lost
CUST001120,0,1,1,Bengaluru,Organic,Recovered
CUST001122,1,4,0,Bengaluru,Organic,Lost
CUST001124,0,1,0,Chennai,Organic,Lost
CUST001125,0,1,0,,,Lost
CUST001126,0,1,0,Bengaluru,Organic,Lost
CUST001127,0,1,0,Bengaluru,Organic,Lost
CUST001128,0,1,0,Bengaluru,Social,Lost
CUST001130,0,2,0,Mumbai,Social,Lost
CUST001132,0,1,0,Kolkata,Organic,Lost
CUST001134,0,0,2,Bengaluru,Paid,New
CUST001135,0,1,0,Chennai,Paid,Lost
CUST001136,0,2,0,Delhi,Organic,Lost
CUST001139,1,0,0,Pune,Organic,Other
CUST001141,0,2,0,Bengaluru,Organic,Lost
CUST001143,0,0,1,Bengaluru,Organic,New
CUST001147,0,1,0,Bengaluru,Organic,Lost
CUST001154,1,1,0,Ahmedabad,Organic,Lost
CUST001155,0,1,0,Kolkata,Paid,Lost
CUST001158,0,0,1,Bengaluru,Paid,New
CUST001161,1,0,0,Bengaluru,Organic,Other
CUST001163,0,2,0,Kolkata,Organic,Lost
CUST001164,0,1,0,Bengaluru,Organic,Lost
CUST001166,0,2,0,Pune,Paid,Lost
CUST001167,0,2,0,Bengaluru,Paid,Lost
CUST001168,0,1,0,Hyderabad,Organic,Lost
CUST001169,0,0,1,Kolkata,Organic,New
CUST001171,1,0,0,,,Other
CUST001173,0,1,1,Delhi,Referral,Recovered
CUST001177,1,0,0,Ahmedabad,Paid,Other
CUST001178,0,1,0,Bengaluru,Social,Lost
CUST001179,0,2,0,Delhi,Organic,Lost
CUST001180,0,0,1,Pune,Paid,New
CUST001182,0,2,0,Delhi,Organic,Lost
CUST001183,0,1,0,Bengaluru,Social,Lost
CUST001185,0,1,0,Pune,Social,Lost
CUST001187,0,1,1,Bengaluru,Referral,Recovered
CUST001191,1,0,0,Hyderabad,Organic,Other
CUST001195,0,1,0,Pune,Organic,Lost
CUST001199,0,2,0,Ahmedabad,Organic,Lost
CUST001200,0,0,1,Pune,Social,New
CUST001201,1,1,0,Mumbai,Organic,Lost
CUST001202,0,1,0,Hyderabad,Organic,Lost
CUST001205,0,1,0,Bengaluru,Organic,Lost
CUST001206,0,1,0,Bengaluru,Referral,Lost
CUST001208,0,2,0,Bengaluru,Social,Lost
CUST001210,0,1,1,Hyderabad,Organic,Recovered
CUST001211,0,1,0,Bengaluru,Organic,Lost
CUST001213,0,1,0,Pune,Organic,Lost
CUST001214,0,2,0,Kolkata,Organic,Lost
CUST001221,0,1,1,Delhi,Organic,Recovered
CUST001225,0,2,0,Kolkata,Organic,Lost
CUST001227,0,1,0,Mumbai,Paid,Lost
CUST001228,0,1,0,Delhi,Paid,Lost
CUST001231,0,1,0,Ahmedabad,Referral,Lost
CUST001235,0,1,0,Ahmedabad,Organic,Lost
CUST001242,0,0,1,Hyderabad,Social,New
CUST001243,0,1,0,Mumbai,Social,Lost
CUST001244,0,1,0,Pune,Paid,Lost
CUST001245,0,1,0,Kolkata,Social,Lost
CUST001246,0,1,0,Kolkata,Social,Lost
CUST001249,0,1,0,,,Lost
CUST001250,0,1,0,Bengaluru,Organic,Lost
CUST001251,0,2,0,Pune,Referral,Lost
CUST001255,0,1,0,Bengaluru,Organic,Lost
CUST001256,0,1,0,Mumbai,Social,Lost
CUST001258,0,1,0,Chennai,Referral,Lost
CUST001262,0,1,0,Ahmedabad,Referral,Lost
CUST001266,0,1,0,Hyderabad,Organic,Lost
CUST001267,0,1,0,Delhi,Organic,Lost
CUST001269,0,1,0,Pune,Referral,Lost
CUST001270,0,1,0,Chennai,Paid,Lost
CUST001271,1,1,0,Bengaluru,Organic,Lost
CUST001273,0,1,0,,,Lost
CUST001275,0,1,1,Bengaluru,Organic,Recovered
CUST001279,0,1,0,Hyderabad,Social,Lost
CUST001284,0,1,0,Chennai,Organic,Lost
CUST001285,0,0,1,Bengaluru,Paid,New
CUST001287,0,2,0,Ahmedabad,Organic,Lost
CUST001291,0,2,0,Bengaluru,Organic,Lost
CUST001292,0,1,0,Bengaluru,Paid,Lost
CUST001299,0,1,0,Kolkata,Organic,Lost
CUST001301,0,1,1,Kolkata,Organic,Recovered
CUST001302,0,1,0,Chennai,Organic,Lost
CUST001303,0,1,0,Delhi,Organic,Lost
CUST001305,0,2,1,Bengaluru,Organic,Recovered
CUST001307,1,3,0,Delhi,Organic,Lost
CUST001308,0,1,0,Bengaluru,Organic,Lost
CUST001310,0,1,0,Delhi,Referral,Lost
CUST001311,0,2,0,Pune,Organic,Lost
CUST001312,0,1,1,Hyderabad,Organic,Recovered
CUST001313,0,0,1,Chennai,Social,New
CUST001314,0,0,1,Bengaluru,Referral,New
CUST001316,0,1,0,Ahmedabad,Organic,Lost
CUST001319,0,1,0,Hyderabad,Referral,Lost
CUST001326,0,0,1,Bengaluru,Paid,New
CUST001327,0,1,0,Kolkata,Paid,Lost
CUST001329,0,1,1,Delhi,Organic,Recovered
CUST001331,1,0,0,Kolkata,Organic,Other
CUST001333,0,1,1,Delhi,Organic,Recovered
CUST001334,0,1,0,Mumbai,Referral,Lost
CUST001335,0,2,0,Pune,Organic,Lost
CUST001338,0,0,1,Bengaluru,Paid,New
CUST001339,0,1,0,Mumbai,Organic,Lost
CUST001340,0,1,0,Delhi,Organic,Lost
CUST001341,0,2,0,Bengaluru,Paid,Lost
CUST001342,1,0,0,Kolkata,Organic,Other
CUST001343,1,0,1,Bengaluru,Organic,New
CUST001344,0,1,0,Mumbai,Paid,Lost
CUST001346,0,1,0,Mumbai,Paid,Lost
CUST001348,0,0,1,Delhi,Organic,New
CUST001351,0,1,0,,,Lost
CUST001353,0,1,0,Hyderabad,Social,Lost
CUST001354,0,1,0,Delhi,Social,Lost
CUST001355,0,2,0,Bengaluru,Organic,Lost
CUST001356,0,1,0,Delhi,Organic,Lost
CUST001357,1,0,0,Delhi,Paid,Other
CUST001359,0,1,0,Delhi,Referral,Lost
CUST001360,0,1,0,Delhi,Paid,Lost
CUST001362,0,2,0,Bengaluru,Organic,Lost
CUST001363,0,2,0,Bengaluru,Organic,Lost
CUST001364,0,1,1,Ahmedabad,Organic,Recovered
CUST001369,0,1,0,Hyderabad,Paid,Lost
CUST001371,1,0,0,Pune,Paid,Other
CUST001372,0,1,0,Bengaluru,Referral,Lost
CUST001373,0,1,1,Bengaluru,Paid,Recovered
CUST001377,0,0,1,Chennai,Referral,New
CUST001378,0,1,1,Hyderabad,Organic,Recovered
CUST001379,0,3,0,Pune,Organic,Lost
CUST001382,0,0,1,Bengaluru,Referral,New
CUST001383,1,1,1,Bengaluru,Organic,Recovered
CUST001386,0,0,1,Mumbai,Referral,New
CUST001388,1,2,1,Chennai,Referral,Recovered
CUST001389,0,2,0,Kolkata,Organic,Lost
CUST001391,0,0,1,Hyderabad,Paid,New
CUST001395,0,1,0,Delhi,Organic,Lost
CUST001396,0,1,0,,,Lost
CUST001397,0,1,0,Pune,Social,Lost
CUST001399,0,0,1,Bengaluru,Paid,New
CUST001400,0,1,0,Bengaluru,Social,Lost
CUST001401,1,1,0,Bengaluru,Social,Lost
CUST001402,0,1,0,Bengaluru,Organic,Lost
CUST001403,0,1,0,Chennai,Organic,Lost
CUST001404,0,1,0,Chennai,Organic,Lost
CUST001406,1,2,0,Chennai,Social,Lost
CUST001409,0,1,0,Bengaluru,Organic,Lost
CUST001410,0,1,0,Ahmedabad,Organic,Lost
CUST001411,0,1,0,Pune,Organic,Lost
CUST001416,0,1,0,Delhi,Organic,Lost
CUST001417,0,2,0,Hyderabad,Referral,Lost
CUST001418,0,1,0,Mumbai,Organic,Lost
CUST001419,0,1,0,Pune,Paid,Lost
CUST001420,0,1,0,Chennai,Organic,Lost
CUST001421,0,2,0,Mumbai,Organic,Lost
CUST001422,0,2,1,Ahmedabad,Paid,Recovered
CUST001423,0,1,0,Ahmedabad,Paid,Lost
CUST001429,0,1,0,Mumbai,Social,Lost
CUST001430,0,1,0,Mumbai,Social,Lost
CUST001431,0,1,0,Pune,Referral,Lost
CUST001434,0,0,1,Delhi,Social,New
CUST001436,0,1,0,Bengaluru,Organic,Lost
CUST001438,0,0,1,Mumbai,Paid,New
CUST001439,0,1,1,Mumbai,Social,Recovered
CUST001441,0,1,0,Bengaluru,Organic,Lost
CUST001452,1,3,0,Ahmedabad,Organic,Lost
CUST001455,0,1,0,Bengaluru,Organic,Lost
CUST001456,0,1,0,Bengaluru,Paid,Lost
CUST001457,1,0,0,Chennai,Paid,Other
CUST001458,0,1,0,Mumbai,Referral,Lost
CUST001460,0,1,0,Hyderabad,Paid,Lost
CUST001462,0,1,0,Delhi,Paid,Lost
CUST001463,0,1,0,Ahmedabad,Social,Lost
CUST001464,0,1,0,Bengaluru,Organic,Lost
CUST001465,0,2,1,Bengaluru,Organic,Recovered
CUST001466,0,1,1,Mumbai,Organic,Recovered
CUST001470,0,4,0,Mumbai,Organic,Lost
CUST001471,1,1,0,Bengaluru,Paid,Lost
CUST001473,0,2,0,Chennai,Social,Lost
CUST001474,0,1,0,Bengaluru,Organic,Lost
CUST001476,0,2,0,Chennai,Organic,Lost
CUST001477,0,1,0,Bengaluru,Organic,Lost
CUST001478,0,1,0,Delhi,Social,Lost
CUST001479,0,1,0,Bengaluru,Paid,Lost
CUST001483,1,1,0,Delhi,Organic,Lost
CUST001484,1,0,0,Delhi,Referral,Other
CUST001486,0,1,0,,,Lost
CUST001488,1,0,0,Mumbai,Organic,Other
CUST001489,0,1,0,Mumbai,Paid,Lost
CUST001490,0,0,1,Bengaluru,Paid,New
CUST001493,0,3,0,Delhi,Referral,Lost
CUST001495,0,3,0,Bengaluru,Social,Lost
CUST001497,0,1,0,,,Lost
CUST001500,0,1,0,,,Lost
CUST001501,0,0,2,Bengaluru,Paid,New
CUST001506,0,1,0,Mumbai,Organic,Lost
CUST001507,1,2,0,Mumbai,Organic,Lost
CUST001510,1,0,0,Bengaluru,Paid,Other
CUST001511,0,1,0,Bengaluru,Organic,Lost
CUST001515,0,2,0,Kolkata,Organic,Lost
CUST001516,0,2,0,Chennai,Referral,Lost
CUST001517,0,2,0,Bengaluru,Organic,Lost
CUST001519,0,1,0,Mumbai,Organic,Lost
CUST001521,0,1,0,Bengaluru,Organic,Lost
CUST001525,0,1,0,Pune,Referral,Lost
CUST001527,0,1,1,Delhi,Organic,Recovered
CUST001528,0,2,0,Bengaluru,Organic,Lost
CUST001531,0,1,0,Bengaluru,Social,Lost
CUST001532,1,1,0,Chennai,Organic,Lost
CUST001533,0,1,0,Bengaluru,Social,Lost
CUST001534,0,1,0,Bengaluru,Social,Lost
CUST001535,0,0,1,Bengaluru,Paid,New
CUST001537,0,1,0,Hyderabad,Paid,Lost
CUST001539,0,1,0,Delhi,Organic,Lost
CUST001540,0,1,0,Ahmedabad,Organic,Lost
CUST001541,0,2,0,Mumbai,Organic,Lost
CUST001542,0,1,0,,,Lost
CUST001543,1,0,0,Mumbai,Paid,Other
CUST001544,0,2,0,Bengaluru,Organic,Lost
CUST001545,0,1,0,Pune,Referral,Lost
CUST001548,0,1,0,Delhi,Organic,Lost
CUST001549,1,1,0,Pune,Social,Lost
CUST001550,0,1,0,Kolkata,Organic,Lost
CUST001551,0,1,0,Mumbai,Organic,Lost
CUST001552,0,2,0,Bengaluru,Referral,Lost
CUST001553,0,2,0,Pune,Social,Lost
CUST001554,1,0,0,Bengaluru,Social,Other
CUST001555,0,2,0,Delhi,Organic,Lost
CUST001556,0,1,0,Bengaluru,Organic,Lost
CUST001558,0,1,1,Mumbai,Paid,Recovered
CUST001559,0,1,0,Kolkata,Paid,Lost
CUST001560,0,2,0,Bengaluru,Organic,Lost
CUST001561,1,1,0,Ahmedabad,Social,Lost
CUST001562,0,0,1,Hyderabad,Organic,New
CUST001563,0,1,1,Bengaluru,Organic,Recovered
CUST001564,0,0,2,Pune,Organic,New
CUST001567,0,1,0,Delhi,Organic,Lost
CUST001571,0,1,1,Mumbai,Referral,Recovered
CUST001572,0,2,0,Bengaluru,Paid,Lost
CUST001574,0,1,0,Bengaluru,Paid,Lost
CUST001577,0,2,0,Hyderabad,Organic,Lost
CUST001582,0,0,1,Delhi,Paid,New
CUST001584,0,0,1,Chennai,Organic,New
CUST001587,0,1,0,Bengaluru,Social,Lost
CUST001588,0,1,0,Kolkata,Paid,Lost
CUST001589,0,1,0,Bengaluru,Organic,Lost
CUST001590,1,0,0,,,Other
CUST001593,0,1,0,Pune,Referral,Lost
CUST001594,0,1,0,,,Lost
CUST001595,0,1,0,Bengaluru,Social,Lost
CUST001600,0,1,1,Kolkata,Paid,Recovered
CUST001602,0,1,0,Bengaluru,Social,Lost
CUST001604,0,2,0,Mumbai,Organic,Lost
CUST001607,0,2,0,Hyderabad,Organic,Lost
CUST001611,0,2,0,Bengaluru,Organic,Lost
CUST001612,0,1,0,Mumbai,Organic,Lost
CUST001613,0,1,0,Kolkata,Referral,Lost
CUST001615,0,1,0,Bengaluru,Social,Lost
CUST001616,0,1,0,Chennai,Paid,Lost
CUST001618,0,1,0,Mumbai,Referral,Lost
CUST001619,0,1,0,Bengaluru,Paid,Lost
CUST001621,0,2,0,Bengaluru,Organic,Lost
CUST001622,0,1,0,Delhi,Referral,Lost
CUST001624,0,1,0,Chennai,Social,Lost
CUST001626,0,2,0,Delhi,Organic,Lost
CUST001627,0,1,0,Mumbai,Organic,Lost
CUST001630,0,1,1,Delhi,Referral,Recovered
CUST001631,0,2,0,Bengaluru,Paid,Lost
CUST001635,0,2,0,Bengaluru,Social,Lost
CUST001640,0,1,0,Ahmedabad,Paid,Lost
CUST001642,0,1,0,Bengaluru,Referral,Lost
CUST001643,0,1,0,Ahmedabad,Organic,Lost
CUST001645,0,2,0,Bengaluru,Referral,Lost
CUST001646,0,1,0,Delhi,Referral,Lost
CUST001648,0,2,0,Chennai,Organic,Lost
CUST001649,1,0,0,Mumbai,Organic,Other
CUST001650,0,1,0,Delhi,Organic,Lost
CUST001652,0,2,0,Kolkata,Organic,Lost
CUST001657,0,1,0,Hyderabad,Paid,Lost
CUST001658,0,0,1,Kolkata,Organic,New
CUST001659,0,0,1,,,New
CUST001660,1,1,0,Delhi,Organic,Lost
CUST001661,0,1,0,Bengaluru,Organic,Lost
CUST001662,0,3,1,Kolkata,Paid,Recovered
CUST001666,0,1,1,Delhi,Organic,Recovered
CUST001668,0,0,1,Pune,Paid,New
CUST001669,0,1,0,Bengaluru,Organic,Lost
CUST001672,0,1,0,Ahmedabad,Social,Lost
CUST001676,0,1,0,,,Lost
CUST001677,0,1,0,Delhi,Organic,Lost
CUST001680,0,1,0,Bengaluru,Organic,Lost
CUST001681,0,1,0,Delhi,Paid,Lost
CUST001683,0,1,0,Mumbai,Organic,Lost
CUST001685,1,0,0,Bengaluru,Social,Other
CUST001686,0,0,1,Mumbai,Paid,New
CUST001687,0,1,0,Mumbai,Organic,Lost
CUST001690,1,1,0,Pune,Organic,Lost
CUST001692,0,2,0,Mumbai,Paid,Lost
CUST001693,0,1,1,Bengaluru,Organic,Recovered
CUST001694,0,1,0,Mumbai,Organic,Lost
CUST001695,0,1,0,Delhi,Organic,Lost
CUST001697,0,1,0,,,Lost
CUST001702,0,1,0,,,Lost
CUST001703,0,1,0,Ahmedabad,Paid,Lost
CUST001706,0,1,0,Bengaluru,Organic,Lost
CUST001709,0,0,1,Ahmedabad,Social,New
CUST001710,0,1,0,Mumbai,Referral,Lost
CUST001712,0,1,0,Pune,Organic,Lost
CUST001713,0,2,0,Chennai,Referral,Lost
CUST001715,0,2,0,Delhi,Social,Lost
CUST001716,0,1,0,Mumbai,Organic,Lost
CUST001719,0,1,0,Delhi,Paid,Lost
CUST001721,0,0,1,Bengaluru,Paid,New
CUST001722,0,0,1,Bengaluru,Paid,New
CUST001727,0,0,1,Mumbai,Organic,New
CUST001729,0,1,0,Delhi,Organic,Lost
CUST001730,0,0,1,Kolkata,Organic,New
CUST001731,0,1,0,Bengaluru,Organic,Lost
CUST001732,0,0,1,Bengaluru,Referral,New
CUST001734,0,1,0,Ahmedabad,Social,Lost
CUST001735,0,1,1,Chennai,Organic,Recovered
CUST001736,0,1,0,Pune,Paid,Lost
CUST001737,0,0,1,Pune,Organic,New
CUST001738,0,1,0,Bengaluru,Paid,Lost
CUST001740,0,2,0,Pune,Referral,Lost
CUST001742,0,1,0,Mumbai,Organic,Lost
CUST001743,0,2,0,Mumbai,Organic,Lost
CUST001744,0,1,0,Bengaluru,Organic,Lost
CUST001745,0,2,0,Bengaluru,Organic,Lost
CUST001746,1,0,0,Bengaluru,Organic,Other
CUST001747,1,1,0,Bengaluru,Organic,Lost
CUST001750,1,0,0,Delhi,Paid,Other
CUST001751,0,1,0,Mumbai,Organic,Lost
CUST001753,0,1,1,Delhi,Paid,Recovered
CUST001755,0,1,1,Bengaluru,Organic,Recovered
CUST001756,0,1,0,Hyderabad,Paid,Lost
CUST001757,0,1,0,Mumbai,Organic,Lost
CUST001758,0,1,0,Kolkata,Social,Lost
CUST001759,0,0,1,Hyderabad,Organic,New
CUST001760,1,2,0,Bengaluru,Organic,Lost
CUST001761,0,1,0,Hyderabad,Organic,Lost
CUST001763,0,0,1,Kolkata,Paid,New
CUST001764,0,2,0,Kolkata,Paid,Lost
CUST001767,0,0,1,Pune,Organic,New
CUST001768,0,1,0,Bengaluru,Paid,Lost
CUST001769,0,2,0,Delhi,Organic,Lost
CUST001771,0,1,0,Chennai,Organic,Lost
CUST001772,0,1,0,Bengaluru,Paid,Lost
CUST001773,0,1,0,Bengaluru,Social,Lost
CUST001781,0,1,0,Mumbai,Organic,Lost
CUST001782,0,1,0,Delhi,Referral,Lost
CUST001784,0,1,1,Pune,Organic,Recovered
CUST001785,0,2,0,Bengaluru,Organic,Lost
CUST001791,0,1,0,Ahmedabad,Paid,Lost
CUST001792,0,1,0,Delhi,Organic,Lost
CUST001794,0,3,0,Mumbai,Organic,Lost
CUST001795,0,1,0,Chennai,Organic,Lost
CUST001797,0,1,1,Mumbai,Paid,Recovered
CUST001799,0,2,0,Chennai,Referral,Lost
CUST001800,0,1,0,Kolkata,Organic,Lost
CUST001801,0,2,0,Bengaluru,Referral,Lost
CUST001804,0,1,0,Mumbai,Organic,Lost
CUST001805,0,2,1,Kolkata,Organic,Recovered
CUST001806,0,3,0,Bengaluru,Organic,Lost
CUST001807,0,1,0,Mumbai,Social,Lost
CUST001812,0,0,1,Chennai,Paid,New
CUST001813,0,1,0,Mumbai,Referral,Lost
CUST001814,1,0,0,Mumbai,Organic,Other
CUST001815,0,1,0,Hyderabad,Organic,Lost
CUST001816,0,1,0,,,Lost
CUST001817,0,1,0,Bengaluru,Organic,Lost
CUST001819,0,1,0,Mumbai,Organic,Lost
CUST001820,0,1,0,Bengaluru,Referral,Lost
CUST001822,0,0,1,Hyderabad,Paid,New
CUST001823,0,2,0,Hyderabad,Organic,Lost
CUST001824,0,0,1,Ahmedabad,Organic,New
CUST001826,0,2,0,Pune,Organic,Lost
CUST001828,0,2,0,Bengaluru,Organic,Lost
CUST001829,0,1,0,Delhi,Organic,Lost
CUST001833,0,1,0,Bengaluru,Paid,Lost
CUST001834,0,1,0,Bengaluru,Organic,Lost
CUST001838,0,0,1,Delhi,Paid,New
CUST001842,0,3,0,Pune,Paid,Lost
CUST001843,0,2,0,Bengaluru,Social,Lost
CUST001845,0,0,1,Bengaluru,Organic,New
CUST001846,0,1,0,Chennai,Organic,Lost
CUST001850,0,0,1,Hyderabad,Paid,New
CUST001851,0,1,0,Bengaluru,Referral,Lost
CUST001853,0,1,0,Ahmedabad,Organic,Lost
CUST001854,0,2,0,Bengaluru,Referral,Lost
CUST001859,0,0,1,Delhi,Paid,New
CUST001861,0,1,0,Ahmedabad,Organic,Lost
CUST001864,0,1,0,,,Lost
CUST001867,0,1,0,Mumbai,Organic,Lost
CUST001868,0,0,1,Delhi,Referral,New
CUST001870,0,0,1,Ahmedabad,Paid,New
CUST001872,0,2,0,Mumbai,Organic,Lost
CUST001873,0,1,0,,,Lost
CUST001874,0,2,0,Bengaluru,Organic,Lost
CUST001875,0,2,0,Delhi,Paid,Lost
CUST001877,0,1,0,,,Lost
CUST001878,0,2,0,Delhi,Referral,Lost
CUST001880,0,2,0,Mumbai,Organic,Lost
CUST001881,0,1,0,Delhi,Paid,Lost
CUST001883,0,4,0,Mumbai,Social,Lost
CUST001885,0,1,0,Hyderabad,Organic,Lost
CUST001887,0,0,1,Pune,Paid,New
CUST001889,1,0,0,Ahmedabad,Referral,Other
CUST001893,0,1,0,Pune,Organic,Lost
CUST001896,0,1,0,Mumbai,Organic,Lost
CUST001897,0,1,0,Mumbai,Referral,Lost
CUST001899,0,2,0,Mumbai,Organic,Lost
CUST001901,0,1,1,Hyderabad,Organic,Recovered
CUST001904,0,1,0,Delhi,Organic,Lost
CUST001906,0,1,0,Mumbai,Social,Lost
CUST001909,0,1,0,Delhi,Referral,Lost
CUST001910,0,1,0,Delhi,Organic,Lost
CUST001912,0,1,1,Hyderabad,Paid,Recovered
CUST001913,0,1,0,,,Lost
CUST001914,0,1,0,,,Lost
CUST001915,0,2,0,Pune,Social,Lost
CUST001916,0,1,0,Bengaluru,Paid,Lost
CUST001917,0,2,0,Ahmedabad,Social,Lost
CUST001919,0,0,1,Delhi,Paid,New
CUST001924,0,1,0,Delhi,Organic,Lost
CUST001926,0,1,0,,,Lost
CUST001927,0,1,0,Delhi,Organic,Lost
CUST001930,0,1,0,Bengaluru,Organic,Lost
CUST001933,0,2,0,Mumbai,Organic,Lost
CUST001935,0,1,0,Pune,Paid,Lost
CUST001936,0,1,1,Hyderabad,Organic,Recovered
CUST001938,0,2,0,Bengaluru,Organic,Lost
CUST001939,0,1,0,Bengaluru,Organic,Lost
CUST001940,0,1,0,,,Lost
CUST001941,0,0,1,Bengaluru,Organic,New
CUST001945,0,1,0,Ahmedabad,Paid,Lost
CUST001946,0,1,0,Chennai,Paid,Lost
CUST001948,0,0,1,Hyderabad,Social,New
CUST001951,0,0,1,,,New
CUST001952,0,0,1,Bengaluru,Paid,New
CUST001954,0,2,0,Kolkata,Organic,Lost
CUST001955,0,2,0,,,Lost
CUST001957,0,2,0,Mumbai,Organic,Lost
CUST001960,0,3,1,Bengaluru,Organic,Recovered
CUST001963,0,1,0,Kolkata,Organic,Lost
CUST001964,0,3,0,Kolkata,Organic,Lost
CUST001965,0,1,0,Pune,Organic,Lost
CUST001969,0,2,0,Chennai,Paid,Lost
CUST001970,1,1,0,Hyderabad,Organic,Lost
CUST001973,0,1,0,Hyderabad,Organic,Lost
CUST001975,1,0,1,Bengaluru,Organic,New
CUST001976,0,1,0,Bengaluru,Organic,Lost
CUST001977,0,1,0,Bengaluru,Paid,Lost
CUST001978,0,3,0,Chennai,Referral,Lost
CUST001981,0,1,0,Chennai,Organic,Lost
CUST001982,0,1,0,Chennai,Organic,Lost
CUST001987,0,2,0,Mumbai,Organic,Lost
CUST001990,0,1,0,Bengaluru,Organic,Lost
CUST001991,0,1,0,Delhi,Organic,Lost
CUST001993,0,1,0,Hyderabad,Paid,Lost
CUST001995,0,1,0,Kolkata,Referral,Lost
CUST001999,0,1,0,Mumbai,Organic,Lost
CUST002003,0,1,1,Hyderabad,Organic,Recovered
CUST002004,0,1,0,Bengaluru,Paid,Lost
CUST002006,0,3,0,Bengaluru,Paid,Lost
CUST002009,0,1,1,Mumbai,Organic,Recovered
CUST002011,0,2,0,Hyderabad,Paid,Lost
CUST002014,1,0,0,Bengaluru,Paid,Other
CUST002019,0,1,0,Mumbai,Paid,Lost
CUST002022,0,1,0,Ahmedabad,Organic,Lost
CUST002026,0,2,0,Pune,Paid,Lost
CUST002029,0,1,0,Bengaluru,Organic,Lost
CUST002030,0,1,0,Pune,Social,Lost
CUST002033,1,2,0,Hyderabad,Organic,Lost
CUST002035,0,2,0,Mumbai,Organic,Lost
CUST002037,0,3,0,Bengaluru,Organic,Lost
CUST002038,0,0,1,Mumbai,Referral,New
CUST002039,0,1,0,Pune,Paid,Lost
CUST002040,0,0,1,,,New
CUST002041,0,1,0,Bengaluru,Organic,Lost
CUST002044,0,1,1,Bengaluru,Organic,Recovered
CUST002047,0,2,0,Ahmedabad,Organic,Lost
CUST002049,0,1,0,Mumbai,Referral,Lost
CUST002050,0,2,0,Pune,Organic,Lost
CUST002057,0,3,0,Pune,Social,Lost
CUST002058,0,2,0,Mumbai,Organic,Lost
CUST002059,0,0,1,Bengaluru,Organic,New
CUST002061,0,0,1,Delhi,Paid,New
CUST002062,0,1,0,Chennai,Social,Lost
CUST002065,0,0,2,Mumbai,Paid,New
CUST002067,0,2,0,Mumbai,Paid,Lost
CUST002069,0,2,0,Bengaluru,Organic,Lost
CUST002072,0,1,0,Chennai,Organic,Lost
CUST002073,0,1,0,Ahmedabad,Paid,Lost
CUST002074,0,2,0,Bengaluru,Paid,Lost
CUST002078,0,2,1,Pune,Organic,Recovered
CUST002079,0,1,0,,,Lost
CUST002081,0,2,0,Chennai,Organic,Lost
CUST002084,0,2,0,Kolkata,Organic,Lost
CUST002085,0,3,0,Mumbai,Paid,Lost
CUST002086,0,1,0,Chennai,Paid,Lost
CUST002088,0,1,0,Delhi,Organic,Lost
CUST002091,0,1,0,Hyderabad,Social,Lost
CUST002093,0,1,0,Mumbai,Organic,Lost
CUST002095,0,1,0,,,Lost
CUST002096,0,1,0,Chennai,Social,Lost
CUST002097,0,0,1,Hyderabad,Social,New
CUST002098,0,4,0,Bengaluru,Paid,Lost
CUST002103,0,1,0,Delhi,Paid,Lost
CUST002104,0,1,0,Kolkata,Organic,Lost
CUST002105,0,1,0,Mumbai,Organic,Lost
CUST002107,0,1,0,Delhi,Paid,Lost
CUST002108,0,2,0,Hyderabad,Referral,Lost
CUST002109,0,2,0,Delhi,Organic,Lost
CUST002111,0,1,0,Bengaluru,Organic,Lost
CUST002113,0,1,0,Bengaluru,Organic,Lost
CUST002119,0,2,0,Bengaluru,Referral,Lost
CUST002122,0,2,1,Mumbai,Paid,Recovered
CUST002126,0,1,0,,,Lost
CUST002127,0,3,0,Hyderabad,Organic,Lost
CUST002130,0,1,2,Bengaluru,Referral,Recovered
CUST002131,1,0,0,Bengaluru,Paid,Other
CUST002133,0,1,0,Delhi,Paid,Lost
CUST002135,0,2,0,Bengaluru,Organic,Lost
CUST002136,1,0,0,Kolkata,Referral,Other
CUST002139,0,1,0,Bengaluru,Referral,Lost
CUST002140,0,1,0,Delhi,Organic,Lost
CUST002141,0,2,0,Mumbai,Referral,Lost
CUST002143,0,1,0,Mumbai,Organic,Lost
